UserID,UpTime,Services,Domains,UpTimePerDomain,Mobility,MinArrivalTime,MaxArrivalTime,TotalUtil
444,16240,"[34, 16]","[4, 8, 0, 6, 5, 9, 2, 7]",2030.0,80.0,23503.0,66686.1,260
445,15190,"[6, 29, 36]","[1, 0, 5, 3, 8, 4]",2531.6666666666665,60.0,31798.2,82145.9,157
446,7620,"[88, 49, 15, 72, 75, 0]","[2, 7, 4, 1, 0, 6]",1270.0,60.0,23038.4,47901.0,455
447,18510,"[91, 69, 6, 87]","[5, 6, 3, 8]",4627.5,40.0,29438.4,67496.5,342
448,11130,"[86, 60, 35, 92]","[0, 4, 7]",3710.0,30.0,18028.4,51127.7,1052
449,9600,"[25, 71, 57, 38, 69]","[3, 8, 0]",3200.0,30.0,20353.2,56887.8,738
450,6110,"[6, 36]","[5, 3, 4, 7]",1527.5,40.0,11870.7,35297.1,76
451,15780,"[96, 15, 97, 12]","[0, 6, 4, 2, 3]",3156.0,50.0,74161.1,204615.9,434
452,11230,[78],"[2, 0]",5615.0,20.0,52705.5,135382.3,68
453,14410,"[39, 55, 87]",[0],14410.0,10.0,23877.8,57824.8,520
454,7130,"[39, 12, 56, 23, 43, 22]","[6, 4]",3565.0,20.0,24009.1,50588.8,516
455,17670,"[59, 71, 81, 29, 16]","[1, 0, 3, 9, 7]",3534.0,50.0,63848.3,151493.3,774
456,12430,"[26, 56, 43, 20, 15, 66, 32, 2]","[4, 0]",6215.0,20.0,50630.8,103209.6,946
457,7390,"[3, 61, 90, 34]","[4, 3, 5, 0]",1847.5,40.0,15117.1,37601.7,649
458,12650,"[62, 28, 88, 95, 66, 79, 17, 12]","[1, 7, 9]",4216.666666666667,30.0,60247.0,138585.6,630
459,15490,"[20, 62, 17, 88, 24, 54, 90]","[7, 4, 6, 5, 9, 3, 2, 1, 8, 0]",1549.0,100.0,38246.2,80775.9,873
460,14970,[77],"[2, 5, 3, 1, 0]",2994.0,50.0,31598.7,92838.9,54
461,6970,"[94, 20, 48, 58, 99]","[6, 8, 9, 1, 4]",1394.0,50.0,27675.5,76565.5,664
462,18820,"[57, 79, 93, 37, 25, 59, 67, 76, 88]","[2, 0, 3, 7, 1, 6, 8, 9, 4, 5]",1882.0,100.0,85536.5,221729.7,987
463,8010,"[28, 83, 3, 27, 37, 86]","[9, 5, 7, 2, 0, 4, 6, 8, 1]",890.0,90.0,17329.2,48074.3,1237
464,13200,[14],"[9, 4, 0, 8, 6]",2640.0,50.0,64842.5,139505.1,290
465,9940,"[77, 92, 9, 37, 55, 52, 38, 47, 79]","[8, 4, 7, 1, 6, 0, 5, 2]",1242.5,80.0,46533.0,101204.9,1513
466,12680,"[25, 78, 96]","[2, 6, 1, 9, 7, 0, 3, 5, 4]",1408.888888888889,90.0,58587.4,170923.1,317
467,18410,"[21, 82, 96, 12, 80]","[5, 4, 3, 6, 2, 1, 0, 9, 8, 7]",1841.0,100.0,48912.1,135843.9,287
468,10900,"[30, 77, 53, 46, 45, 37, 41, 76, 43]","[1, 7, 0]",3633.3333333333335,30.0,40713.4,85822.1,775
469,19750,"[13, 68, 30, 43, 36, 59, 16, 89]","[8, 6, 5, 0, 1, 9, 2]",2821.4285714285716,70.0,60619.7,156269.0,1085
470,13730,"[55, 2, 88, 21, 90, 29, 40, 60]","[5, 6, 9, 1]",3432.5,40.0,20451.2,52464.3,1063
471,12410,"[48, 11, 66, 90, 70]","[6, 3, 8]",4136.666666666667,30.0,46464.5,120339.8,779
472,18590,"[8, 74, 83, 93, 76, 54, 7, 44, 67]","[6, 1, 8, 3, 4]",3718.0,50.0,63595.5,138663.7,1210
473,13990,"[39, 72, 4, 6, 91, 33]","[5, 7, 6, 9, 0, 3, 8, 2, 4, 1]",1399.0,100.0,67034.1,142397.4,536
474,18130,[50],"[6, 2, 9, 7, 4]",3626.0,50.0,67434.2,194804.4,354
475,9120,"[81, 20, 87, 27, 99, 83, 40, 61]","[3, 1, 0]",3040.0,30.0,22884.4,62085.2,1391
476,18350,"[4, 22, 50, 20, 81, 9, 95, 60]","[4, 2, 6]",6116.666666666667,30.0,47572.5,100938.8,1336
477,7010,"[41, 70, 64, 6, 33, 74, 43]",[9],7010.0,10.0,9828.9,27884.7,919
478,13030,"[87, 16, 98, 32, 27, 9, 34, 3]","[2, 3, 4, 5, 6, 9, 0, 7, 8, 1]",1303.0,100.0,21627.0,46621.8,1026
479,7800,"[45, 99, 15, 89, 94, 34, 11, 74]","[6, 2, 9, 7, 8, 0]",1300.0,60.0,38114.7,108022.9,959
480,14640,"[9, 66, 63, 55, 72, 70, 93]","[9, 2, 0]",4880.0,30.0,56987.8,154356.3,1050
481,18670,"[70, 48, 51, 94, 82]","[6, 3, 8]",6223.333333333333,30.0,86115.6,241461.1,745
482,7890,"[32, 98, 63]","[7, 1, 5, 0, 3, 9, 2, 8]",986.25,80.0,21734.8,63032.2,328
483,5770,"[46, 82, 40, 49]","[9, 5]",2885.0,20.0,7311.8,15663.8,422
484,8010,"[30, 72, 22, 96, 43, 19]","[2, 6, 7, 9, 8, 5, 3, 4, 1]",890.0,90.0,39918.6,94747.1,440
485,9170,[1],"[9, 3, 6, 4, 2, 1, 7, 5]",1146.25,80.0,28310.8,65455.7,44
486,14840,"[36, 3, 93, 19, 74]","[7, 1, 2, 9, 8, 4, 3]",2120.0,70.0,59888.7,130917.1,677
487,15990,"[18, 72, 97, 51, 56, 32]","[6, 9, 5, 2, 4, 3, 0, 1, 7]",1776.6666666666667,90.0,72653.2,203345.1,908
488,17990,"[9, 3, 80, 34, 14, 37, 67, 70]","[7, 9, 0, 4, 5, 3, 1, 2, 6, 8]",1799.0,100.0,53526.9,159396.8,1410
489,11230,"[47, 96, 14, 60, 0, 23, 61]","[5, 2, 4, 3, 8, 9, 6, 1]",1403.75,80.0,14854.2,35647.1,869
490,19630,"[81, 62, 75, 39, 58, 22]","[6, 5, 8, 1]",4907.5,40.0,53611.4,112957.0,844
491,9190,[49],"[1, 4, 3, 8, 7, 9, 2, 5, 0]",1021.1111111111111,90.0,41822.1,117777.9,165
492,10220,"[95, 11, 49, 29, 76]","[3, 0, 4, 8, 6, 7, 2, 1]",1277.5,80.0,36823.8,100847.9,453
493,18510,"[41, 78, 7, 19, 28, 57]","[3, 6, 5, 2, 8]",3702.0,50.0,27654.1,64725.2,465
494,6000,"[74, 71, 7, 13, 62]","[2, 8, 1]",2000.0,30.0,23839.3,68969.0,680
495,7050,"[38, 93, 52, 96, 23, 79, 19]","[9, 1]",3525.0,20.0,9191.2,19920.9,803
496,18230,[8],"[5, 9, 3, 1, 0, 4, 2, 6, 7, 8]",1823.0,100.0,51824.2,113400.0,78
497,9510,"[67, 12, 17, 19, 59, 75, 68]","[5, 3]",4755.0,20.0,25143.2,55493.0,670
498,10340,"[99, 4]","[4, 2, 8]",3446.6666666666665,30.0,38354.6,78140.8,216
499,9500,"[40, 91, 8, 23]","[3, 6]",4750.0,20.0,43762.3,94476.7,406
